JobID,Skill_ID
R10244,BGS17AE9C15B970CD1F
R10245,BGSDDDBBBEED9FC7A67
R10245,BGS5A06A26E403D47C6
R10245,BGS919B0735BAD6215F
R10245,BGSC3429D0F23B78C70
R10245,BGS0D557D9A27408332
R10246,BGSFFCEF4E29081ADBE
R10246,BGSAA3BF01A38DC69D5
R10246,BGS832F40526E97E42A
R10246,BGS420293E52B130576
R10246,BGS280D1F658ED068A3
R10247,BGS67436A272D8964A9
R10247,BGS40A334EB1E8BFEAC
R10248,BGS32CC3CD50C737917
R10248,BGS56FA9836AAA5A460
R10248,BGSD971649F5A53FB19
R10248,BGS294BDA6CBAAD05EF
R10248,BGS0D6B9EC3119FB441
R10249,BGSE834489C59241B01
R10249,BGSABEDCEA4A0642E25
R10249,BGS2A9BE44B174EFB8A
R10250,BGSD678706404D35ED8
R10250,BGS781EDCF2F008AD31
R10250,BGS0F0D1963581DA136
R10250,BGS7161E474485DCB2A
R10251,BGSB0A76EA3E790FB84
R10251,BGSCFF092E6A08C1304
R10252,BGSD0EEB011458D6DA1
R10252,BGS7FF386BCC925AA32
R10253,BGS3717AE5DF58CA673
R10253,BGSC6C8B925F857C1BF
R10253,BGS214C4D9DAE82EDB4
R10253,BGS087EC461A7A1D17E
R10253,BGSCF78FA03E63DE4B1
R10254,BGS85822BF047685910
R10254,BGS698DA3BD18BAFBBE
R10254,BGSEFE7B10692C085C8
R10255,BGSE6293E30E7364910
R10255,BGSE06BD248DE5DF5E0
R10256,BGSC1D4DAA1A12A439B
R10256,BGS3FF267AA67E8ED6A
R10256,BGSA392ECD0EF3C02E3
R10256,BGSF4CE1A0C31DFF3BF
R10257,BGSE85AFCE51C7206C3
R10257,BGS4E094D91D7A303F9
R10257,BGSC2B51BDFFCD8566F
R10258,BGS90C706CC33F935B1
R10258,BGS85BC84EDF34D4853
R10258,BGS19A9E20AB95D9F6C
R10258,BGS21DF11D83C22526F
R10259,BGS46C62CA793852A8E
R10259,BGS0FC1AAA408281F0D
R10259,BGSDB67CD3195B509D9
R10259,BGSA18B7FF65F9A1BCF
R10260,BGS9C15AE068C4416B5
R10260,BGS8E3B934C1DC3E57D
R10261,BGS0704CDF925BE9BCE
R10261,BGS4039D4905545773A
R10261,BGSA29669930E569AF7
R10261,BGSE4A682632CC2FBDA
R10261,BGS9ECF5F1D76A7FC3B
R10262,BGS240C7725ECA6EF17
R10262,BGS94D0398D40AB5C04
R10262,BGS2086642C42DC573A
R10262,BGSBFD15E803F7B4AC8
R10262,BGS276AF579C834086F
R10263,BGS801F400B5F2A643B
R10263,BGS59C0F8C10CF92406
R10263,BGSA04BA1C2D32ED4D6
R10264,BGS28CA06049D9E58FA
R10264,BGSB987D9D51697D4B1
R10265,BGSF0CCD2A21AA3A99D
R10265,BGS108F6B45FC7FB326
R10265,BGSE3E0D2108BBD0ADF
R10265,BGSEC0CEB54277F141B
R10265,BGS75C79108B0925D6D
R10266,BGS2F1D724800316955
R10266,BGSF3F42AFB10EABEF2
R10267,BGS4726D699CCA47103
R10267,BGS90A713751727B76B
R10267,BGS9124C91BB40091EE
R10268,BGSC874FD027901BC63
R10268,BGS5790EDEB660E07B0
R10269,BGSE6CD9104A7D0D919
R10269,BGS3872F1A1AC61A85D
R10270,BGSF4DD2503A008FEA4
R10270,BGSF81404391257FBD3
R10271,BGS3B9C12BE48524703
R10271,BGS51F35D306D597AC5
R10272,BGS66D29309CA1F136C
R10272,BGSC67B801D06DCA83F
R10272,BGS6919A3E0CC13805E
R10273,BGS5B19A8A7F613979E
R10273,BGS5DA5BBEEAFA90384
R10274,BGS484729BA4E146205
R10274,BGS16C18627C1A7129A
R10274,BGS811E9AA1DBF61E0E
R10274,BGS5E9C5E35667D361E
R10274,BGSB3C18F2E9320327B
R10275,BGS703BDC24753F7CD4
R10275,BGS2BC94C74CB58D2C2
R10275,BGSFD59AD60556CBFA8
R10276,BGS486A91439CDB0394
R10276,BGS9086E98549C1C13C
R10276,BGS496ABA439FC24DCF
R10276,BGS5F44E44D9A29CFF0
R10276,BGS49425A2FE2C9367B
R10277,BGS0BAB7757C252BC63
R10277,BGS832F40526E97E42A
R10277,BGS240DA28F33384817
R10277,BGSA1E2B1B621587088
R10277,BGS15229045DD77C653
R10278,BGSA30791F75A5B6185
R10278,BGSF81B0497E96557B8
R10278,BGS35A7066510C67484
R10278,BGS8DC7F285321F2C57
R10278,BGS8FCE17ACA6DA3773
R10279,BGS7FC6C139F093CF62
R10279,BGS35BC6BDC87AA584E
R10279,BGS63C37BFE8DDD5D54
R10279,BGSA72527C46117E3E0
R10280,BGS027C610B6AF1F4EF
R10280,BGSBCCF3C2DCD882434
R10280,BGS8CBB10D93DD37171
R10281,BGS73AEC9C8941C1DEF
R10281,BGS99E1261DBD2AF83E
R10282,BGSF140944F102AEBB7
R10282,BGS4881DD87CBC48FB5
R10282,BGSE7F1D03DF494574A
R10282,BGS6E782EDB54CE4F54
R10283,BGS76BFAEBD3381757D
R10283,BGSA489DB8CC590CF0D
R10283,BGSD1BAE75708DEE4D3
R10283,BGSB1CA681425EA44BE
R10284,BGSD792FFFCD2170E04
R10284,BGS46B6DBC2BF73A113
R10285,BGS37DB7ABABE040FB0
R10285,BGS447DC68DCE1C9055
R10286,BGS659D5D5AACF9BC0B
R10286,BGSD7D3190FD3184C61
R10287,BGSED0F984BAF49216B
R10287,BGS22F404E0A4F5F805
R10287,BGS3671508D5D53CB8D
R10288,BGS80BA4F70646326AC
R10288,BGS14C939FAB188C3E4
R10289,BGSBE8C667B1914C2CE
R10289,BGSCD682372E8662F7E
R10289,BGS29881539A7BA2102
R10289,BGS1D8F8602B0C65885
R10289,BGS83716C5AD2A3E8B7
R10290,BGSE46B33440822F5B0
R10290,BGS55BBAB77D1C0D19D
R10290,BGS4114D1267D96495B
R10290,BGSCB422E7528DA9241
R10290,BGS5512C6AFBEB7A90F
R10291,BGS61CCDB3C43A4EB2C
R10291,BGS15BF9FE5757FB61C
R10291,BGSFE2319276DE63198
R10291,BGS69C91A4D689EFBF6
R10291,BGS0EEDF56CBC4D4A4B
R10292,BGSFDC6E603EC5C769F
R10292,BGS6382929AE6D01203
R10293,BGS36F22C51D898F54B
R10293,BGSC0420EAA78108494
R10293,BGS246D62B620EFF7BE
R10293,BGS123C399B50B1CA42
R10293,BGS7ADD9F5DA8BDBD45
R10294,BGSA0248C9F1C6A2F89
R10294,BGS121C109CE94CBF6C
R10294,BGS9D17CB563AD9E791
R10294,BGSAD26D8A1A8B61BFE
R10294,BGS632CB13D6E89F604
R10295,BGS17064991ECDB04DE
R10295,BGSEC30BE9ED79A2C59
R10296,BGS74DDBF63586CBFC1
R10296,BGSC9DC832C579555FE
R10296,BGS08DD5C9891496472
R10296,BGSF556AD61ECF05CA9
R10296,BGS748F41FE199E9907
R10297,BGSA576637EC9230CCE
R10297,BGSA2FC6DBDC7D1ECBE
R10297,BGSD00461D8F85215DA
R10297,BGS8285DE0C246E77ED
R10298,BGSBF42312EE231A005
R10298,BGS144F1D387A103702
R10299,BGSBC2DEA7BD46793FE
R10299,BGS1526CF5D57A5F7D2
R10299,BGS22B47728C37F22D9
R10299,BGS51F066579A0AE21C
R10300,BGSEF7F057370FD7D58
R10300,BGSACE869727A5D1136
R10301,BGSB071D600C64B5607
R10301,BGSE885307568777DE4
R10302,BGS2060CBE1149172DA
R10302,BGS71895EA8701E91FD
R10302,BGSFC4FEE066C324F06
R10302,BGS1069BFC084F01CF1
R10302,BGS994FAC6543A70D06
R10303,BGSFBEEE8868C2B6A80
R10303,BGS1919CF066ED37EB0
R10304,BGSE1A211BDAABC9BB0
R10304,BGS82442F3E9096B242
R10304,BGSD6363C8B5CCBDDAB
R10304,BGS413C2657AC2D759C
R10305,BGSD7240A82D376D1AA
R10305,BGS8C0CA7C295BA0C08
R10305,BGSC27F9BFB163F9AC0
R10305,BGSB3607793D0F705C5
R10305,BGS2F95CC43D95F17D2
R10306,BGSE53464A2F9DEF15B
R10306,BGS921A0DA35A8E3EC2
R10306,BGS2019C61DF4B3D522
R10307,BGSEE5564008660FA8D
R10307,BGSCEAB90EA1B7DF15D
R10307,BGS61AE7192C1745117
R10307,BGS2F78258F1094C850
R10308,BGS9A31554EACB12C96
R10308,BGSE5F1883E7F44ED78
R10308,BGS31B9333ADC1B93D1
R10308,BGS9EB15B50514C03C7
R10308,BGSCC8F3EEC360679DE
R10309,BGSA2201846CB73A154
R10309,BGSA0C544C63AA1CB83
R10309,BGS4CF14775059724B8
R10309,BGS6493275BBA6B64DE
R10310,BGSF5B343DDCB3CDC74
R10310,BGSA96998ECD1571C8D
R10310,BGSE4E7C4EC017125FB
R10311,BGS08E5149112E3F634
R10311,BGS77D9C7CAFB0590E3
R10311,BGS0C12CBF50D640CB2
R10311,BGS0467CB8C2FD19C10
R10312,BGS1620FDCCF69672EB
R10312,BGSF84BE7F37F119D9A
R10312,BGS9487D5DE7FB20476
R10312,BGSA5256B9498D00B60
R10312,BGSEE5564008660FA8D
R10313,BGS23AB3CFDC35BC1BD
R10313,BGSAD26D8A1A8B61BFE
R10313,BGSC8534F623A6E7A00
R10313,BGSFBD2DAF5BCE59E19
R10314,BGS20C705AD2AEB9D33
R10314,BGSE9B8FD3EC0588C91
R10315,BGSFCFF9CFF97C9E61B
R10315,BGS80EEAB92B04A5748
R10315,BGS8A7A9857C2ED82B1
R10315,BGS96A6C23A9B82E42E
R10315,BGS87029512A662A03B
R10316,BGSDAAF0C61C373CCDF
R10316,BGS900300A49CD90578
R10317,BGSA609D1ED10D8F626
R10317,BGS40B34EB41220D464
R10317,BGS2A25930A2C2067F4
R10317,BGSC3958D556C6AF547
R10318,BGSAFC8A5C9CA5FC201
R10318,BGS61F8D5789B17CB15
R10319,BGS6A5D21A0EC3D07AD
R10319,BGS73FFF7B6CA818D5D
R10319,BGS385579DE4F8D81A9
R10319,BGSCEC53849EDF7DBBB
R10319,BGS7A981C84B6ACB621
R10320,BGSA37B97B42CA88FCC
R10320,BGS29F0ADF7A9783ECD
R10320,BGSDF894CA79320C864
R10320,BGS0EF752DC8BB80BCD
R10321,BGSA99BC6EE45E5E4EF
R10321,BGSDAA0BA373DD2BBB1
R10322,BGS5FC5608C70B46C1B
R10322,BGS0D3160EF6298BEF7
R10322,BGSAA5BEB207F96E47A
R10322,BGS94EFB7AF6B1FE6EB
R10323,BGS20010B8F3F4DBC02
R10323,BGS6DFCC373BF6A427B
R10323,BGS6DC6F20383793813
R10323,BGS14EC9171E44A2D5E
R10324,BGS1C78DBD622747F85
R10324,BGSC5427FAAD85F41BF
R10325,BGS4EAAEC3826A981F6
R10325,BGSBE176B8F16709C81
R10325,BGS3C93D3607CECF82A
R10325,BGSA9F7A7295D773C72
R10326,BGS8A4B65BEFAAD5033
R10326,BGS89FECBDCFB1A1D75
R10326,BGS0EDF1D2D187F5A1C
R10326,BGS6E4F26870D9F4EA1
R10326,BGSA9596242D0D5B1FB
R10327,BGS585DA4B74DA22F0E
R10327,BGS8B95039E37B15D15
R10327,BGS18863CEBE2C0420D
R10327,BGS739A1696D6F22118
R10327,BGS6B97AE3DCB10C9EA
R10328,BGSCAC91CE24D40051B
R10328,BGS1EB98E239F90B162
R10329,BGSDD70355C44AEC633
R10329,BGS6EFA981C8E74A818
R10330,BGS6F71CBF3AB8D0A84
R10330,BGSF2A93D1EFE2C728E
R10330,BGS0F454684CA66D1A1
R10331,BGS632CB13D6E89F604
R10331,BGSE598A7E43AE9015B
R10331,BGS616C5B267A7C2802
R10332,BGS6BCE4CAEADCE723A
R10332,BGS1919FA5A3E4A1F90
R10332,BGS6B6A8F2705B5BC0A
R10332,BGS1012F2CB3A8BF73D
R10332,BGSDB050E36C5D9DB76
R10333,BGS5319464793D71864
R10333,BGSF71E9DA256ECDB34
R10333,BGS3A188A11694648E4
R10333,BGS267E7E0FC06D8F92
R10334,BGS1A531B1F8EAED5C3
R10334,BGS81424344F7A6C43F
R10334,BGS2B687AB23DD71E8A
R10335,BGS1648B510E8CE4842
R10335,BGSBEFCA241A93581A0
R10335,BGS456BB505A16953B2
R10336,BGSE4AD53612ACE5CBA
R10336,BGS025C5634C5FD95FA
R10337,BGS815449AFC7B451CD
R10337,BGS89A3A5A7FF9F2FE5
R10337,BGS48B6AF599678126A
R10337,BGSFB60F4FF14FD9271
R10338,BGS57D409564B7F26C1
R10338,BGS47DB902132514262
R10338,BGSED6BBB086750C172
R10338,BGS73E04C9744FDB908
R10338,BGS38E21D7528BF5A21
R10339,BGS7328E455443EE429
R10339,BGSF951D7E0AA3578C5
R10339,BGSB12DCA69BD09D8D6
R10340,BGSA1FA7F35904547EB
R10340,BGSBB30D42D67FC3453
R10340,BGS441FFCCE4C29A85C
R10340,BGS5891D4E42E2B99F4
R10341,BGS46C085D98B9E67E9
R10341,BGSC4CCFC2241FD257D
R10342,BGSD5FD576A95FF2C48
R10342,BGSF6476FB318393C53
R10342,BGS8A233E58653B717D
R10342,BGS3F0DA9BD9BCB9B7B
R10343,BGS5ED7D9F8286650B8
R10343,BGSAD6E84897AA4F5A4
R10344,BGSEE4CC0CB96ED2231
R10344,BGS692EE90ED152DDF4
R10344,BGS54658A193C84D224
R10344,BGSAC8A71C91FA7D922
R10344,BGS9860037623D60CE0
R10345,BGSD0AF27CEBF14881A
R10345,BGSA0688E0367C51C56
R10345,BGSE00DC9820571CC78
R10345,BGS02C5B79C63D51936
R10345,BGSD59A5BD58C77E119
R10346,BGS0B0988A17DA39BE6
R10346,BGSC126C7ABA772E500
R10347,BGSC75FB4486B6603A0
R10347,BGS02DA20E8CAEC5CFE
R10347,BGS32F904D48AE9A884
R10347,BGSE2590F5C4FC818A6
R10348,BGSB07782BA4FF3CFEC
R10348,BGS2899A53102DE2B12
R10348,BGSFC493D51096E44E9
R10348,BGS736A7B2C4F73F85B
R10348,BGSF0E9E6D6687373F0
R10349,BGS92AF7FA6C708E53D
R10349,BGS2EF6D1D31841E65D
R10350,BGSD39206FCD04D9365
R10350,BGSBEA8D8EDD0BA4C53
R10350,BGS3D7FB3677C3FDE3D
R10351,BGSCA9F2806460AC6A4
R10351,BGS6E518E762FDD736D
R10351,BGS76BE422474F92993
R10352,BGS2A807A61FE9F45A0
R10352,BGS587A07ABFCA7C254
R10352,BGS5B59A23A9C3C2F75
R10352,BGSA9435A1FD2B67912
R10352,BGSDD88E515AC00D43B
R10353,BGSCE1116D7680C7513
R10353,BGS0E9EBCA01F642689
R10353,BGSFF6A96B8D7964FA7
R10353,BGSB6C004147C2928EA
R10353,BGS2B0201F51FB96AE0
R10354,BGSE261136B76AAE590
R10354,BGS54494F27A89D1FE4
R10354,BGS1F8864F73C2B01CF
R10354,BGS6A0185A2F40ED657
R10355,BGSBC4A8A6D13C7D402
R10355,BGSCF4010277F5DB424
R10356,BGS026027C811BB2F43
R10356,BGS0F2076CED1EF8760
R10356,BGSAA8C4FB13C2ADC1C
R10356,BGS3B1342980CC68DDF
R10357,BGS9E23279A51FE2E3E
R10357,BGSBC92A5689E4B64ED
R10357,BGSE107BAC112DD55AF
R10357,BGS131D3BA51007D352
R10357,BGS0C866228A8156E11
R10358,BGSDF3CFE875E5F7208
R10358,BGS32A1D27195462038
R10359,BGS7D2BB5EB86072025
R10359,BGS9A2885038AE6F8B7
R10359,BGSF7C69CDB677E057B
R10359,BGS5DF542FE19151D45
R10360,BGS280494A34A5150AB
R10360,BGS03F0573D33466252
R10361,BGS7E7B42863E292A2C
R10361,BGS7E049A7C24B539ED
R10361,BGS47A231530D7BF8CF
R10361,BGSA03B09EA521D334C
R10362,BGSBAA026F649729861
R10362,BGSBFD06506CE545B57
R10362,BGS561039F4CFDA5F9E
R10363,BGSF8A36522A74A58D8
R10363,BGSB95C8A7C1533BDA0
R10363,BGSFFA414765F5352D0
R10363,BGSAA8220E8FF8D4876
R10363,BGSDC3E809290124B04
R10364,BGSB09C7EBEAE0D49CA
R10364,BGSE9970E8A33DFBE24
R10364,BGS66592B9596314597
R10364,BGS6BA77B2F39864A8D
R10365,BGS4E3BDEEEC0831D8E
R10365,BGS627A1F2348A6D8BA
R10365,BGS027C610B6AF1F4EF
R10366,BGSB952B6B905679521
R10366,BGSD9A63659769980F5
R10366,BGSE900977A75BAD0CB
R10366,BGSE4B5E07410C47A3D
R10366,BGSAC55016640D23EB8
R10367,BGSB8CD70FC22449D90
R10367,BGS5D7174C5F049ECE0
R10367,BGS7FC1A3237F7CA8F9
R10368,BGS831A12EDBCA57D3A
R10368,BGS382A656C42FCEB9C
R10368,BGS86EDF4268D4199D4
R10368,BGSB396C5F94E3D8FA4
R10369,BGS842F96074B24059C
R10369,BGSF8853F5B849DA8BA
R10369,BGSB6D27BA035B1A16F
R10369,BGSA707B19D92671DB4
R10370,BGS3A45D4BD773DB7E2
R10370,BGSBEDBE567848A0AE8
R10370,BGS130351D7CD20A053
R10370,BGS857D0759211B17B3
R10370,BGSB0F26D7BE4F594D6
R10371,BGSA6CB2B965C38014F
R10371,BGS9AD6D9E79BD2CA15
R10371,BGS55C5077A16BFA224
R10372,BGSBFAEDE21B8457E26
R10372,BGS9954E2F188AC1F03
R10372,BGS6BBE9A66A55682EC
R10372,BGS3EB0DD144BB396E8
R10372,BGS985252E240026243
R10373,BGS7B3673A1BB0EAAC3
R10373,BGSF04F84290BE5379E
R10373,BGSEE10DCA99C9B4E61
R10374,BGS0A6A8C9ABCEB0690
R10374,BGS673768C62749D8E8
R10375,BGS26D82C19D6EAF896
R10375,BGS4F9AB72FC4AEEDA8
R10376,BGSE5CF2ED05C0C2106
R10376,BGS2320B6126A52D380
R10376,BGS4CC0DF95CDB4666E
R10376,BGS86B5837E7BF1DBFA
R10377,BGS5F0B9E9487104533
R10377,BGS3106EBBD9B62B912
R10377,BGS40653566A411278D
R10377,BGSA94958E6923DDC32
R10377,BGS5DD59D836AA7DFC5
R10378,BGSD6D31CF3C712D5B6
R10378,BGS7D8B4F3BA4C1C31B
R10378,BGSB98939A03D0D2238
R10378,BGSBF64587C5F98794B
R10378,BGSC37D78A49CAA5B0B
R10379,BGSA83DF52D42143EC7
R10379,BGSBD01D0F52DF3405B
R10379,BGSFB8E6159188827BC
R10380,BGS827082040EDE3039
R10380,BGS1B0F3200003B5F27
R10380,BGS20B816763C93A5F9
R10380,BGS52C63B37B87E3097
R10380,BGSD41E714CD58706B4
R10381,BGSB6E2FBCED8C00CE4
R10381,BGSF49F0F3D8968D14D
R10382,BGS679712AF94D8735E
R10382,BGSE0EBA8CB44DB68E0
R10382,BGS2D4864E349927F34
R10382,BGS1FD9B379F041FD37
R10382,BGS9A9DD2BE15CF5E54
R10383,BGS8B9C678198493021
R10383,BGSB6974C88F4817C66
R10384,BGS3D3D652075B0132B
R10384,BGSB926306E71F7A3BB
R10384,BGS8DF2CD5625CBFEE8
R10385,BGS5315F496A40CC248
R10385,BGS9D52FA120736F50D
R10385,BGS0C74F8F1662A3A84
R10386,BGS211EC5C349970DD5
R10386,BGS52D69BBB0565853C
R10386,BGSDA671DA57B593EC2
R10386,BGSC0420EAA78108494
R10386,BGS453D44F3BF790261
R10387,BGS05231E35D6AC8CB0
R10387,BGS5B59A23A9C3C2F75
R10387,BGS6E2FF77E54D2D805
R10387,BGS116BE7A826ED0928
R10387,BGSC9CF09349A95FCF6
R10388,BGSB44FCF34FAD9DA83
R10388,BGS5863D19D478F3E8E
R10389,BGSA8A6D386C85B60ED
R10389,BGS2AE9CAE7F0DC926B
R10389,BGSB071D600C64B5607
R10389,BGSBBA216A2A65518D9
R10389,BGSAA5D4203EA6B0004
R10390,BGSB9C9169B0755D050
R10390,BGS00FE74DC03C1F3CA
R10390,BGS81A6022047825BB9
R10391,BGS512BF31E55805793
R10391,BGS096D41960E3A7AE0
R10392,BGSE60791EFD43B2D2B
R10392,BGS5B627ABA63CBA41E
R10392,BGS51C8BA4207D94922
R10392,BGSB22DC10570903AC4
R10393,BGSDA4D956C711F0611
R10393,BGSFFD933FEF6A41908
R10393,BGS99D2B1449388E599
R10394,BGS09FE07E9ABEF9279
R10394,BGS7ADAACBC46548A25
R10395,BGSE9E3A7BB33F6C80C
R10395,BGS54D7EC114EE726F6
R10395,BGSD5AA8988C326CA33
R10396,BGSF5C35817672E3025
R10396,BGS84D8B9B54A25B036
R10396,BGS1CFBA541526D6146
R10396,BGSE83E82DA61ADBFEF
R10396,BGSD3DDCFA0A0724ABE
R10397,BGSA8D41DDC4D00A99B
R10397,BGS4D5A5CE45FAE9D23
R10397,BGS02592176FE65CA10
R10397,BGS85FB64FC91621339
R10398,BGSB78E351FDA33B9A1
R10398,BGSDB6D9D649B8B9CFC
R10398,BGS31550A8C00910DB8
R10398,BGS44C51A0614C41590
R10398,BGS4470D5983F7DBCBC
R10399,BGSD154EA2C57C31876
R10399,BGS1A752EEFBACE99A9
R10399,BGS38E9DD51CBB53214
R10399,BGS8DFAB132F43BE661
R10400,BGSB62309598C260C27
R10400,BGSBB7955481D81A870
R10400,BGSA977A2BFFCCA585E
R10400,BGS010F0B5C38510B65
R10401,BGS342CF5F7EEC61A5E
R10401,BGS0B72F23C976410D1
R10401,BGS85CE8A72E1971EBB
R10402,BGS39ABD4D1B9285E09
R10402,BGSF7FBB0A04A885905
R10402,BGSAD93C1CBE4A28DA2
R10403,BGS22CC0DB48647085A
R10403,BGS9F9C4B2A3DD86790
R10403,BGSF3474A2E920EB297
R10403,BGS56E4EB5A98455FA1
R10404,BGS22BD4352543A36AF
R10404,BGSE76A7D5E922B8D25
R10404,BGS148462D11D8E4BA0
R10404,BGS4F3862C7AF2BAC12
R10405,BGS64074FD87486EB44
R10405,BGSBED9769834E585CE
R10405,BGSAE7AE333C6C5910E
R10405,BGSF39C8518F52E8016
R10405,BGSC15E7E649435771B
R10406,BGS0F5A8A2FE3699165
R10406,BGSD0FCEE16D945A6C5
R10406,BGSF0BF541DF0417FAB
R10406,BGSDC89851A4A9E5B07
R10407,BGSB8CB115D19B6C1C9
R10407,BGSC54F00D3E4E1E09B
R10407,BGSCED1CF4DBCA8D2BB
R10408,BGS484231D4F497F6B1
R10408,BGSDD90A78C51644F66
R10409,BGS327D83CDEDBD220E
R10409,BGSFDD501AC99E5BDCA
R10410,BGS568924A6FE060EA4
R10410,BGS73D21CC431EEF399
R10411,BGS0AD09504E920B974
R10411,BGSED83A8353F205B2A
R10411,BGS42BC271CEEC153FF
R10412,BGSF95622B59C9B9796
R10412,BGSF07BB7B069D07FA6
R10413,BGS5D53AA8F0E3ADD5E
R10413,BGSFB85BC845433D5F7
R10413,BGSA823BD4BA6C504D8
R10413,BGSFFA5CA0CC0330286
R10413,BGSFCE14052322C8A45
R10414,BGS92887A6B3DC24FA8
R10414,BGSBE1419B3C614395D
R10414,BGS4426403918740780
R10415,BGS30727C28330044F4
R10415,BGS32B19D4A7FF78DF1
R10415,BGS395AEF001ECF691B
R10415,BGSFB9BA98AB4BEB867
R10416,BGSA8ADAEE3A7F39CEB
R10416,BGSCB5467AFAD8B84EA
R10416,BGS49D756855A36FDDA
R10417,BGSF718D0002D217C49
R10417,BGSA861B8E325FD715A
R10417,BGSDA6AB53FACED89F2
R10417,BGS908D81118623F7DF
R10418,BGSFADAAEFCCD50E58C
R10418,BGS5AC6D52DD2AC6519
R10418,BGS651611380BD5DEBE
R10419,BGS0C611F430EF74D85
R10419,BGSAA5D4203EA6B0004
R10419,BGS0B606CF6F6E4F76C
R10420,BGS4EEDC409E0BEDC7A
R10420,BGSB9E99E70B8AC5D3A
R10421,BGSB3316D3FECDD1BBA
R10421,BGS0A3C806043212F7C
R10422,BGS313A54DCCCFE47CC
R10422,BGS97C62438EA4A6EAA
R10422,BGS8D31084E1B1FF09D
R10422,BGS51374B69863D6E11
R10423,BGSCC3F17C7CFCF24ED
R10423,BGS2C619DA065349B0A
R10424,BGS3A340F5986E2778F
R10424,BGSF7632B5996E9F42C
R10424,BGS721A4B68E894A085
R10424,BGSB3620A5813E1C007
R10425,BGSCC5AB366221BE08C
R10425,BGSEBC22597E7BA6D1A
R10426,BGS717252923E92F602
R10426,BGSD5E2934386AC04E2
R10426,BGSBBC6C5EA119C30EF
R10427,BGSCC840BA082CFF5DA
R10427,BGS9E400C5B78F655D2
R10427,BGS3D60DFC9EEA9C647
R10427,BGS304A899F34AD3810
R10428,BGSE3D9DA8CBDC5CEB3
R10428,BGSCC10CBB77CDDEC5D
R10428,BGS8E0E4BA71B5DCBBE
R10429,BGS91FA9D164C09915B
R10429,BGSFEB9DD4F1A1C1A65
R10429,BGS8A7EA1A4D2984B64
R10430,BGSC485F07C4736C835
R10430,BGSDD70355C44AEC633
R10430,BGSE5A1D2D22A81B0A0
R10431,BGS261847CE68E03804
R10431,BGSE9B8FD3EC0588C91
R10431,BGSEE22F82A36A6FEA1
R10431,BGS1037B56BA2D11287
R10431,BGSBAEF1EECEE8182F6
R10432,BGS3F14E999F961C902
R10432,BGSF55476701E42D2B2
R10432,BGSAC1DE06D7A5DB77F
R10432,BGS2EA34D3CD182E970
R10433,BGS4D539EFE04F899E5
R10433,BGSFA0CDE8221AD3BE1
R10433,BGS6308F2A0BF02A327
R10433,BGS30F689F2600BEC74
R10433,BGS75F919C740CED8FD
R10434,BGSE0964FA02F190D2D
R10434,BGS32214173102C7304
R10434,BGSA07DD6DE2C84CB29
R10435,BGSC874FD027901BC63
R10435,BGS4B4067B8B9EFDBC3
R10435,BGSC07BE86694389084
R10436,BGS635F767BD6E1A90E
R10436,BGSAD6AE03EDEFACF9C
R10436,BGS0B606CF6F6E4F76C
R10436,BGSC9E8AF027210994B
R10436,BGS456CDD4954D9B493
R10437,BGS15788221A0C789DB
R10437,BGS89BEE1784E3B6A2B
R10438,BGS3BAFE64A8B7489B3
R10438,BGS89BFA3679C717C3D
R10438,BGSA56780A51EE9FB98
R10439,BGS72F11B772270132F
R10439,BGSFBC5D03DBE092AA8
R10440,BGS0D1600A966ECEAD5
R10440,BGS50C2C27DEC65733D
R10441,BGS299FDEE038115881
R10441,BGS60685ABA349B7FD1
R10441,BGS3C6401B4B50F57CB
R10441,BGS04E96ED78B021539
R10441,BGSAF17FADA3FC9C03F
R10442,BGSB1F674EBCCB4BCFE
R10442,BGS995AC0B16FC2D656
R10442,BGS3E0C43D10D13E959
R10442,BGS3448C31CED63AD68
R10442,BGSFD4D11E941E9A675
R10443,BGS6BCE556F4FEFEF9D
R10443,BGS64DF20C9BA9C46BE
R10443,BGS5C34DDDFEF75CBC7
R10443,BGSA488CA0996F535B6
R10444,BGS6B26F6744CD84286
R10444,BGSC5D7E77B650F8D02
R10444,BGSEE1E3C59F07A64B7
R10445,BGSEB40088940D704CE
R10445,BGS86C94F7C75FE5B39
R10445,BGS3ACDDF5043D5AD04
R10445,BGSBC296A255A716A1D
R10446,BGS9763DC3E8F1900A5
R10446,BGS18F94CC830FF65A3
R10446,BGS391DA3C9967D6B7A
R10447,BGSD40D64C5FFA649FC
R10447,BGSF027609AE8C28D7C
R10447,BGS44D72C3E811DC593
R10447,BGS741EDC4E8729B06D
R10447,BGSECF3787FEB310238
R10448,BGS1E3627D51BCDD1D8
R10448,BGS450D6A151C561F55
R10448,BGSAE12BA7AC5B6A003
R10449,BGSFF3A1BC84B4B36CF
R10449,BGSFD242C6AA08AAF76
R10449,BGS93E304B43C3346A0
R10450,BGSA532549D4B9E0611
R10450,BGSD12454C4071D83AD
R10450,BGSB968CD789565FB0B
R10451,BGS90D1255B4472C9EF
R10451,BGSF38BDDC834ABAF61
R10451,BGS9C1C183C52C90E8A
R10452,BGSD6A73AFB03BB7C88
R10452,BGSEB3B84F6597753AF
R10452,BGSA05127CFD70AF688
R10452,BGSDC9A1B79D54018CA
R10452,BGS2000617354DD1EDB
R10453,BGSA473AD8B8DA3BC3B
