job1_id,job2_id,similarity,job1_title,job2_title,job1_department,job2_department,is_same_department
R0002_55019960,R0377_55026719,0.7554227714439792,Administration Support,People Operations,Governance Compliance,"Technology, Technology Platforms",False
R0377_55026719,R0002_55019960,0.7554227714439792,People Operations,Administration Support,"Technology, Technology Platforms",Governance Compliance,False
R0002_55037283,R0377_55036004,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Colleague Services 1,False
R0377_55036003,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Colleague Services,VRT/ VIT,False
R0002_55037283,R0377_55036003,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Colleague Services,False
R0377_55032663,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Colleague Services,VRT/ VIT,False
R0002_55037283,R0377_55032663,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Colleague Services,False
R0377_55039577,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Business Improvement,VRT/ VIT,False
R0002_55037283,R0377_55039577,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Business Improvement,False
R0002_55033035,R0377_55039577,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Business Improvement,False
R0377_55039577,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Business Improvement,GPO Process Design & Control,False
R0002_55033035,R0377_55032663,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Colleague Services,False
R0377_55032663,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Colleague Services,GPO Process Design & Control,False
R0002_55033035,R0377_55036003,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Colleague Services,False
R0377_55036003,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Colleague Services,GPO Process Design & Control,False
R0377_55039651,R0002_55019960,0.7554227714439792,People Operations,Administration Support,PMO Lead,Governance Compliance,False
R0002_55019960,R0377_55039651,0.7554227714439792,Administration Support,People Operations,Governance Compliance,PMO Lead,False
R0377_55041025,R0002_55019960,0.7554227714439792,People Operations,Administration Support,People Reporting,Governance Compliance,False
R0377_55044076,R0002_55019960,0.7554227714439792,People Operations,Administration Support,IPP - Data Reporting and Governance,Governance Compliance,False
R0002_55019960,R0377_55034860,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Executive Reward Services 2,False
R0377_55034860,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 2,Governance Compliance,False
R0002_55019960,R0377_55042881,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Executive Reward Services 4,False
R0377_55042881,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 4,Governance Compliance,False
R0002_55019960,R0377_55033035,0.7554227714439792,Administration Support,People Operations,Governance Compliance,GPO Process Design & Control,False
R0377_55033035,R0002_55019960,0.7554227714439792,People Operations,Administration Support,GPO Process Design & Control,Governance Compliance,False
R0002_55019960,R0377_55044076,0.7554227714439792,Administration Support,People Operations,Governance Compliance,IPP - Data Reporting and Governance,False
R0002_55019960,R0377_55036698,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Org Change Execution,False
R0002_55019960,R0377_55041025,0.7554227714439792,Administration Support,People Operations,Governance Compliance,People Reporting,False
R0377_55036698,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Org Change Execution,Governance Compliance,False
R0002_55019960,R0377_55032664,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Payroll Services,False
R0377_55032664,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Payroll Services,Governance Compliance,False
R0002_55019960,R0377_55038331,0.7554227714439792,Administration Support,People Operations,Governance Compliance,People & Culture ubank,False
R0377_55038331,R0002_55019960,0.7554227714439792,People Operations,Administration Support,People & Culture ubank,Governance Compliance,False
R0002_55019960,R0377_55041814,0.7554227714439792,Administration Support,People Operations,Governance Compliance,People Operations,False
R0377_55041814,R0002_55019960,0.7554227714439792,People Operations,Administration Support,People Operations,Governance Compliance,False
R0002_55033035,R0377_55036004,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Colleague Services 1,False
R0002_55033035,R0377_55036006,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Colleague Services 3,False
R0002_55019960,R0377_55032655,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Executive Reward Services 1,False
R0377_55036006,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Colleague Services 3,GPO Process Design & Control,False
R0002_55033035,R0377_55032664,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Payroll Services,False
R0377_55032664,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Payroll Services,GPO Process Design & Control,False
R0002_55033035,R0377_55038331,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,People & Culture ubank,False
R0377_55038331,R0002_55033035,0.7554227714439792,People Operations,Administration Support,People & Culture ubank,GPO Process Design & Control,False
R0002_55033035,R0377_55041814,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,People Operations,False
R0377_55041814,R0002_55033035,0.7554227714439792,People Operations,Administration Support,People Operations,GPO Process Design & Control,False
R0002_55033035,R0377_55041025,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,People Reporting,False
R0377_55041025,R0002_55033035,0.7554227714439792,People Operations,Administration Support,People Reporting,GPO Process Design & Control,False
R0002_55033035,R0377_55039651,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,PMO Lead,False
R0377_55039651,R0002_55033035,0.7554227714439792,People Operations,Administration Support,PMO Lead,GPO Process Design & Control,False
R0002_55033035,R0377_55044100,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,RPWR Portfolio Execution,False
R0377_55044100,R0002_55033035,0.7554227714439792,People Operations,Administration Support,RPWR Portfolio Execution,GPO Process Design & Control,False
R0002_55033035,R0377_55026719,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,"Technology, Technology Platforms",False
R0377_55026719,R0002_55033035,0.7554227714439792,People Operations,Administration Support,"Technology, Technology Platforms",GPO Process Design & Control,False
R0377_55026719,R0002_55035505,0.7554227714439792,People Operations,Administration Support,"Technology, Technology Platforms",ELP SWAT,False
R0002_55035505,R0377_55026719,0.7554227714439792,Administration Support,People Operations,ELP SWAT,"Technology, Technology Platforms",False
R0377_55044100,R0002_55035505,0.7554227714439792,People Operations,Administration Support,RPWR Portfolio Execution,ELP SWAT,False
R0002_55037530,R0377_55036009,0.7554227714439792,Administration Support,People Operations,Markets Enablement,Colleague Services 6,False
R0002_55033035,R0377_55036698,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Org Change Execution,False
R0377_55044076,R0002_55033035,0.7554227714439792,People Operations,Administration Support,IPP - Data Reporting and Governance,GPO Process Design & Control,False
R0377_55043375,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Commercial Operations,GPO Process Design & Control,False
R0002_55033035,R0377_55036007,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Colleague Services 4,False
R0377_55036007,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Colleague Services 4,GPO Process Design & Control,False
R0002_55033035,R0377_55036008,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Colleague Services 5,False
R0377_55036008,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Colleague Services 5,GPO Process Design & Control,False
R0002_55033035,R0377_55036009,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Colleague Services 6,False
R0377_55036009,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Colleague Services 6,GPO Process Design & Control,False
R0002_55033035,R0377_55043375,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Commercial Operations,False
R0002_55033035,R0377_55032655,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Executive Reward Services 1,False
R0002_55033035,R0377_55044076,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,IPP - Data Reporting and Governance,False
R0377_55032655,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 1,GPO Process Design & Control,False
R0002_55033035,R0377_55034860,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Executive Reward Services 2,False
R0377_55034860,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 2,GPO Process Design & Control,False
R0002_55033035,R0377_55042881,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,Executive Reward Services 4,False
R0377_55042881,R0002_55033035,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 4,GPO Process Design & Control,False
R0002_55033035,R0377_55033035,0.7554227714439792,Administration Support,People Operations,GPO Process Design & Control,GPO Process Design & Control,True
R0377_55033035,R0002_55033035,0.7554227714439792,People Operations,Administration Support,GPO Process Design & Control,GPO Process Design & Control,True
R0377_55032655,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 1,Governance Compliance,False
R0377_55043375,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Commercial Operations,Governance Compliance,False
R0377_55039651,R0002_55035505,0.7554227714439792,People Operations,Administration Support,PMO Lead,ELP SWAT,False
R0002_55037283,R0377_55032664,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Payroll Services,False
R0377_55039651,R0002_55038839,0.7554227714439792,People Operations,Administration Support,PMO Lead,Global Tech Academy,False
R0002_55038839,R0377_55044100,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,RPWR Portfolio Execution,False
R0377_55044100,R0002_55038839,0.7554227714439792,People Operations,Administration Support,RPWR Portfolio Execution,Global Tech Academy,False
R0002_55038839,R0377_55026719,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,"Technology, Technology Platforms",False
R0377_55026719,R0002_55038839,0.7554227714439792,People Operations,Administration Support,"Technology, Technology Platforms",Global Tech Academy,False
R0377_55026719,R0002_55037283,0.7554227714439792,People Operations,Administration Support,"Technology, Technology Platforms",VRT/ VIT,False
R0002_55037283,R0377_55026719,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,"Technology, Technology Platforms",False
R0377_55044100,R0002_55037283,0.7554227714439792,People Operations,Administration Support,RPWR Portfolio Execution,VRT/ VIT,False
R0002_55037283,R0377_55044100,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,RPWR Portfolio Execution,False
R0377_55039651,R0002_55037283,0.7554227714439792,People Operations,Administration Support,PMO Lead,VRT/ VIT,False
R0002_55037283,R0377_55039651,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,PMO Lead,False
R0377_55041025,R0002_55037283,0.7554227714439792,People Operations,Administration Support,People Reporting,VRT/ VIT,False
R0002_55037283,R0377_55041025,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,People Reporting,False
R0377_55041814,R0002_55037283,0.7554227714439792,People Operations,Administration Support,People Operations,VRT/ VIT,False
R0002_55037283,R0377_55041814,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,People Operations,False
R0377_55038331,R0002_55037283,0.7554227714439792,People Operations,Administration Support,People & Culture ubank,VRT/ VIT,False
R0002_55037283,R0377_55038331,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,People & Culture ubank,False
R0002_55038839,R0377_55039651,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,PMO Lead,False
R0377_55041025,R0002_55038839,0.7554227714439792,People Operations,Administration Support,People Reporting,Global Tech Academy,False
R0002_55038839,R0377_55041025,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,People Reporting,False
R0002_55038839,R0377_55044076,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,IPP - Data Reporting and Governance,False
R0377_55032655,R0002_55038839,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 1,Global Tech Academy,False
R0002_55038839,R0377_55034860,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,Executive Reward Services 2,False
R0377_55034860,R0002_55038839,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 2,Global Tech Academy,False
R0002_55038839,R0377_55042881,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,Executive Reward Services 4,False
R0377_55042881,R0002_55038839,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 4,Global Tech Academy,False
R0002_55038839,R0377_55033035,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,GPO Process Design & Control,False
R0377_55033035,R0002_55038839,0.7554227714439792,People Operations,Administration Support,GPO Process Design & Control,Global Tech Academy,False
R0377_55044076,R0002_55038839,0.7554227714439792,People Operations,Administration Support,IPP - Data Reporting and Governance,Global Tech Academy,False
R0377_55041814,R0002_55038839,0.7554227714439792,People Operations,Administration Support,People Operations,Global Tech Academy,False
R0002_55038839,R0377_55036698,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,Org Change Execution,False
R0377_55036698,R0002_55038839,0.7554227714439792,People Operations,Administration Support,Org Change Execution,Global Tech Academy,False
R0002_55038839,R0377_55032664,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,Payroll Services,False
R0377_55032664,R0002_55038839,0.7554227714439792,People Operations,Administration Support,Payroll Services,Global Tech Academy,False
R0002_55038839,R0377_55038331,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,People & Culture ubank,False
R0377_55038331,R0002_55038839,0.7554227714439792,People Operations,Administration Support,People & Culture ubank,Global Tech Academy,False
R0002_55038839,R0377_55041814,0.7554227714439792,Administration Support,People Operations,Global Tech Academy,People Operations,False
R0377_55032664,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Payroll Services,VRT/ VIT,False
R0377_55036698,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Org Change Execution,VRT/ VIT,False
R0002_55019960,R0377_55043375,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Commercial Operations,False
R0002_55037283,R0377_55036698,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Org Change Execution,False
R0377_55036004,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Colleague Services 1,VRT/ VIT,False
R0002_55019960,R0377_55039577,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Business Improvement,False
R0377_55039577,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Business Improvement,Governance Compliance,False
R0002_55019960,R0377_55032663,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Colleague Services,False
R0377_55032663,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Colleague Services,Governance Compliance,False
R0002_55019960,R0377_55036003,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Colleague Services,False
R0377_55036003,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Colleague Services,Governance Compliance,False
R0002_55019960,R0377_55036004,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Colleague Services 1,False
R0377_55036004,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Colleague Services 1,Governance Compliance,False
R0002_55019960,R0377_55036006,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Colleague Services 3,False
R0377_55036006,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Colleague Services 3,Governance Compliance,False
R0002_55019960,R0377_55036007,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Colleague Services 4,False
R0377_55036007,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Colleague Services 4,Governance Compliance,False
R0002_55019960,R0377_55036008,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Colleague Services 5,False
R0377_55036008,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Colleague Services 5,Governance Compliance,False
R0002_55019960,R0377_55036009,0.7554227714439792,Administration Support,People Operations,Governance Compliance,Colleague Services 6,False
R0377_55036009,R0002_55019960,0.7554227714439792,People Operations,Administration Support,Colleague Services 6,Governance Compliance,False
R0002_55037283,R0377_55036006,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Colleague Services 3,False
R0377_55036006,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Colleague Services 3,VRT/ VIT,False
R0002_55037283,R0377_55036007,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Colleague Services 4,False
R0002_55037283,R0377_55034860,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Executive Reward Services 2,False
R0377_55044076,R0002_55037283,0.7554227714439792,People Operations,Administration Support,IPP - Data Reporting and Governance,VRT/ VIT,False
R0002_55037283,R0377_55044076,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,IPP - Data Reporting and Governance,False
R0377_55033035,R0002_55037283,0.7554227714439792,People Operations,Administration Support,GPO Process Design & Control,VRT/ VIT,False
R0002_55037283,R0377_55033035,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,GPO Process Design & Control,False
R0377_55042881,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 4,VRT/ VIT,False
R0002_55037283,R0377_55042881,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Executive Reward Services 4,False
R0377_55034860,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 2,VRT/ VIT,False
R0377_55032655,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 1,VRT/ VIT,False
R0377_55036007,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Colleague Services 4,VRT/ VIT,False
R0002_55037283,R0377_55032655,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Executive Reward Services 1,False
R0377_55043375,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Commercial Operations,VRT/ VIT,False
R0002_55037283,R0377_55043375,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Commercial Operations,False
R0377_55036009,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Colleague Services 6,VRT/ VIT,False
R0002_55037283,R0377_55036009,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Colleague Services 6,False
R0377_55036008,R0002_55037283,0.7554227714439792,People Operations,Administration Support,Colleague Services 5,VRT/ VIT,False
R0002_55037283,R0377_55036008,0.7554227714439792,Administration Support,People Operations,VRT/ VIT,Colleague Services 5,False
R0002_55035505,R0377_55044100,0.7554227714439792,Administration Support,People Operations,ELP SWAT,RPWR Portfolio Execution,False
R0002_55035505,R0377_55039651,0.7554227714439792,Administration Support,People Operations,ELP SWAT,PMO Lead,False
R0002_55036505,R0377_55034860,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Executive Reward Services 2,False
R0002_55036002,R0377_55039577,0.7554227714439792,Administration Support,People Operations,ADV Customer Care 3,Business Improvement,False
R0002_55025080,R0377_55042881,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Executive Reward Services 4,False
R0377_55034860,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 2,Valuations Operations,False
R0002_55025080,R0377_55034860,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Executive Reward Services 2,False
R0377_55032655,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 1,Valuations Operations,False
R0002_55025080,R0377_55032655,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Executive Reward Services 1,False
R0377_55043375,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Commercial Operations,Valuations Operations,False
R0002_55025080,R0377_55043375,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Commercial Operations,False
R0377_55036009,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Colleague Services 6,Valuations Operations,False
R0002_55025080,R0377_55036009,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Colleague Services 6,False
R0377_55036008,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Colleague Services 5,Valuations Operations,False
R0002_55025080,R0377_55036008,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Colleague Services 5,False
R0377_55036007,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Colleague Services 4,Valuations Operations,False
R0002_55025080,R0377_55036007,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Colleague Services 4,False
R0377_55036006,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Colleague Services 3,Valuations Operations,False
R0002_55025080,R0377_55036006,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Colleague Services 3,False
R0377_55036004,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Colleague Services 1,Valuations Operations,False
R0002_55025080,R0377_55036004,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Colleague Services 1,False
R0377_55042881,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Executive Reward Services 4,Valuations Operations,False
R0002_55025080,R0377_55033035,0.7554227714439792,Administration Support,People Operations,Valuations Operations,GPO Process Design & Control,False
R0377_55033035,R0002_55025080,0.7554227714439792,People Operations,Administration Support,GPO Process Design & Control,Valuations Operations,False
R0377_55041814,R0002_55025080,0.7554227714439792,People Operations,Administration Support,People Operations,Valuations Operations,False
R0377_55026719,R0002_55006197,0.7554227714439792,People Operations,Administration Support,"Technology, Technology Platforms",Group Company Secretary,False
R0377_55044100,R0002_55025080,0.7554227714439792,People Operations,Administration Support,RPWR Portfolio Execution,Valuations Operations,False
R0002_55025080,R0377_55044100,0.7554227714439792,Administration Support,People Operations,Valuations Operations,RPWR Portfolio Execution,False
R0377_55039651,R0002_55025080,0.7554227714439792,People Operations,Administration Support,PMO Lead,Valuations Operations,False
R0002_55025080,R0377_55039651,0.7554227714439792,Administration Support,People Operations,Valuations Operations,PMO Lead,False
R0377_55041025,R0002_55025080,0.7554227714439792,People Operations,Administration Support,People Reporting,Valuations Operations,False
R0002_55025080,R0377_55041025,0.7554227714439792,Administration Support,People Operations,Valuations Operations,People Reporting,False
R0002_55025080,R0377_55041814,0.7554227714439792,Administration Support,People Operations,Valuations Operations,People Operations,False
R0002_55025080,R0377_55044076,0.7554227714439792,Administration Support,People Operations,Valuations Operations,IPP - Data Reporting and Governance,False
R0377_55038331,R0002_55025080,0.7554227714439792,People Operations,Administration Support,People & Culture ubank,Valuations Operations,False
R0002_55025080,R0377_55038331,0.7554227714439792,Administration Support,People Operations,Valuations Operations,People & Culture ubank,False
R0377_55032664,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Payroll Services,Valuations Operations,False
R0002_55025080,R0377_55032664,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Payroll Services,False
R0377_55036698,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Org Change Execution,Valuations Operations,False
R0002_55025080,R0377_55036698,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Org Change Execution,False
R0377_55044076,R0002_55025080,0.7554227714439792,People Operations,Administration Support,IPP - Data Reporting and Governance,Valuations Operations,False
R0377_55036003,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Colleague Services,Valuations Operations,False
R0377_55039577,R0002_55036002,0.7554227714439792,People Operations,Administration Support,Business Improvement,ADV Customer Care 3,False
R0377_55044100,R0002_55006197,0.7554227714439792,People Operations,Administration Support,RPWR Portfolio Execution,Group Company Secretary,False
R0002_55036002,R0377_55032663,0.7554227714439792,Administration Support,People Operations,ADV Customer Care 3,Colleague Services,False
R0002_55036505,R0377_55032663,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Colleague Services,False
R0377_55032663,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Colleague Services,HICAPS Sales,False
R0002_55036505,R0377_55036003,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Colleague Services,False
R0377_55036003,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Colleague Services,HICAPS Sales,False
R0002_55036505,R0377_55036004,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Colleague Services 1,False
R0377_55036004,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Colleague Services 1,HICAPS Sales,False
R0002_55036505,R0377_55036006,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Colleague Services 3,False
R0377_55036006,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Colleague Services 3,HICAPS Sales,False
R0002_55036505,R0377_55036007,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Colleague Services 4,False
R0377_55036007,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Colleague Services 4,HICAPS Sales,False
R0002_55036505,R0377_55036008,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Colleague Services 5,False
R0377_55036008,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Colleague Services 5,HICAPS Sales,False
R0002_55036505,R0377_55036009,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Colleague Services 6,False
R0377_55036009,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Colleague Services 6,HICAPS Sales,False
R0002_55036505,R0377_55043375,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Commercial Operations,False
R0377_55043375,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Commercial Operations,HICAPS Sales,False
R0002_55036505,R0377_55032655,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Executive Reward Services 1,False
R0377_55039577,R0002_55036505,0.7554227714439792,People Operations,Administration Support,Business Improvement,HICAPS Sales,False
R0002_55036505,R0377_55039577,0.7554227714439792,Administration Support,People Operations,HICAPS Sales,Business Improvement,False
R0002_55025080,R0377_55039577,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Business Improvement,False
R0002_55036002,R0377_55036007,0.7554227714439792,Administration Support,People Operations,ADV Customer Care 3,Colleague Services 4,False
R0377_55032663,R0002_55036002,0.7554227714439792,People Operations,Administration Support,Colleague Services,ADV Customer Care 3,False
R0002_55036002,R0377_55036003,0.7554227714439792,Administration Support,People Operations,ADV Customer Care 3,Colleague Services,False
R0377_55036003,R0002_55036002,0.7554227714439792,People Operations,Administration Support,Colleague Services,ADV Customer Care 3,False
R0002_55036002,R0377_55036004,0.7554227714439792,Administration Support,People Operations,ADV Customer Care 3,Colleague Services 1,False
R0377_55036004,R0002_55036002,0.7554227714439792,People Operations,Administration Support,Colleague Services 1,ADV Customer Care 3,False
R0002_55036002,R0377_55036006,0.7554227714439792,Administration Support,People Operations,ADV Customer Care 3,Colleague Services 3,False
R0377_55036006,R0002_55036002,0.7554227714439792,People Operations,Administration Support,Colleague Services 3,ADV Customer Care 3,False
R0377_55036007,R0002_55036002,0.7554227714439792,People Operations,Administration Support,Colleague Services 4,ADV Customer Care 3,False
R0377_55039577,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Business Improvement,Valuations Operations,False
R0002_55036002,R0377_55036008,0.7554227714439792,Administration Support,People Operations,ADV Customer Care 3,Colleague Services 5,False
R0377_55036008,R0002_55036002,0.7554227714439792,People Operations,Administration Support,Colleague Services 5,ADV Customer Care 3,False
R0002_55036002,R0377_55036009,0.7554227714439792,Administration Support,People Operations,ADV Customer Care 3,Colleague Services 6,False
R0377_55036009,R0002_55036002,0.7554227714439792,People Operations,Administration Support,Colleague Services 6,ADV Customer Care 3,False
R0002_55025080,R0377_55036003,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Colleague Services,False
R0377_55032663,R0002_55025080,0.7554227714439792,People Operations,Administration Support,Colleague Services,Valuations Operations,False
R0002_55025080,R0377_55032663,0.7554227714439792,Administration Support,People Operations,Valuations Operations,Colleague Services,False
R0002_55006197,R0377_55026719,0.7554227714439792,Administration Support,People Operations,Group Company Secretary,"Technology, Technology Platforms",False
R0002_55006197,R0377_55044100,0.7554227714439792,Administration Support,People Operations,Group Company Secretary,RPWR Portfolio Execution,False
R0377_55041025,R0002_55035505,0.7554227714439792,People Operations,Administration Support,People Reporting,ELP SWAT,False
R0002_55025080,R0377_55026719,0.7554227714439792,Administration Support,People Operations,Valuations Operations,"Technology, Technology Platforms",False
R0002_55035505,R0377_55043375,0.7554227714439792,Administration Support,People Operations,ELP SWAT,Commercial Operations,False
R0377_55036009,R0002_55035505,0.7554227714439792,People Operations,Administration Support,Colleague Services 6,ELP SWAT,False
R0002_55035505,R0377_55036009,0.7554227714439792,Administration Support,People Operations,ELP SWAT,Colleague Services 6,False
R0377_55036008,R0002_55035505,0.7554227714439792,People Operations,Administration Support,Colleague Services 5,ELP SWAT,False
