job1_id,job2_id,similarity,job1_title,job2_title,job1_department,job2_department,is_same_department
R0043_55035181,R0043_55032860,1.0,Wealth Remediation,Wealth Remediation,Competency,Operational Excellence,False
R0043_55032860,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,Operational Excellence,Competency,False
R0043_55035181,R0043_55029506,1.0,Wealth Remediation,Wealth Remediation,Competency,"Planning, Governance and Capability",False
R0043_55029506,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,"Planning, Governance and Capability",Competency,False
R0043_55035181,R0043_55031288,1.0,Wealth Remediation,Wealth Remediation,Competency,Quality Assurance Case Assessment,False
R0043_55031288,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,Quality Assurance Case Assessment,Competency,False
R0043_55035181,R0043_55036124,1.0,Wealth Remediation,Wealth Remediation,Competency,Remediation Logistics and Planning,False
R0043_55036124,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,Remediation Logistics and Planning,Competency,False
R0043_55035181,R0043_55039830,1.0,Wealth Remediation,Wealth Remediation,Competency,Remediation Resolve,False
R0043_55039830,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,Remediation Resolve,Competency,False
R0043_55035181,R0043_55034325,1.0,Wealth Remediation,Wealth Remediation,Competency,Remediation Support Centre,False
R0043_55036209,R0043_55032632,1.0,Wealth Remediation,Wealth Remediation,Client Restoration,CRI Calcs Team - Jane,False
R0043_55034325,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,Remediation Support Centre,Competency,False
R0043_55035181,R0043_55039829,1.0,Wealth Remediation,Wealth Remediation,Competency,RSC Squad - 1,False
R0043_55035181,R0043_55034879,1.0,Wealth Remediation,Wealth Remediation,Competency,JBW Remediation Case Construction 2,False
R0043_55027552,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Case Construction,Competency,False
R0043_55035181,R0043_55027552,1.0,Wealth Remediation,Wealth Remediation,Competency,JBW Remediation Case Construction,False
R0043_55035181,R0043_55041926,1.0,Wealth Remediation,Wealth Remediation,Competency,CRI Remediation,False
R0043_55032758,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,Complex Executions,Competency,False
R0043_55035181,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Competency,CRI Assessment Team 1,False
R0043_55039681,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Competency,False
R0043_55035181,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,Competency,CRI Assessment Team 2,False
R0043_55039682,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,Competency,False
R0043_55035181,R0043_55039683,1.0,Wealth Remediation,Wealth Remediation,Competency,CRI Assessment Team 3,False
R0043_55039683,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 3,Competency,False
R0043_55035181,R0043_55039684,1.0,Wealth Remediation,Wealth Remediation,Competency,CRI Assessment Team 4,False
R0043_55039684,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 4,Competency,False
R0043_55035181,R0043_55032632,1.0,Wealth Remediation,Wealth Remediation,Competency,CRI Calcs Team - Jane,False
R0043_55032632,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,CRI Calcs Team - Jane,Competency,False
R0043_55021537,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,CRI Calcs Team - Kate,Competency,False
R0043_55041926,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,CRI Remediation,Competency,False
R0043_55037979,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Calculations,Competency,False
R0043_55035181,R0043_55029012,1.0,Wealth Remediation,Wealth Remediation,Competency,CRI Remediation Data,False
R0043_55029012,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,CRI Remediation Data,Competency,False
R0043_55035181,R0043_55034882,1.0,Wealth Remediation,Wealth Remediation,Competency,JBW ASF Assessment,False
R0043_55034882,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,JBW ASF Assessment,Competency,False
R0043_55035181,R0043_55039679,1.0,Wealth Remediation,Wealth Remediation,Competency,JBW CRI Assessment,False
R0043_55039679,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,JBW CRI Assessment,Competency,False
R0043_55035181,R0043_55032862,1.0,Wealth Remediation,Wealth Remediation,Competency,JBW CRI Remediation Methodology,False
R0043_55032862,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,JBW CRI Remediation Methodology,Competency,False
R0043_55035181,R0043_55032759,1.0,Wealth Remediation,Wealth Remediation,Competency,JBW Remediation ASF,False
R0043_55032759,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation ASF,Competency,False
R0043_55035181,R0043_55037980,1.0,Wealth Remediation,Wealth Remediation,Competency,JBW Remediation Assurance,False
R0043_55035181,R0043_55037979,1.0,Wealth Remediation,Wealth Remediation,Competency,JBW Remediation Calculations,False
R0043_55037980,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Assurance,Competency,False
R0043_55032862,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW CRI Remediation Methodology,Campaign Execution,False
R0043_55039684,R0043_55036209,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 4,Client Restoration,False
R0043_55039682,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,Campaign Execution,False
R0043_55034335,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Triage & Investigations,Business Enablement,False
R0043_55034675,R0043_55031005,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Wealth Remediation Support Centre,False
R0043_55031005,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Wealth Remediation Support Centre,Business Enablement,False
R0043_55031083,R0043_55036209,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Client Restoration,False
R0043_55036209,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Client Restoration,Campaign Execution,False
R0043_55031083,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Competency,False
R0043_55035181,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Competency,Campaign Execution,False
R0043_55031083,R0043_55032758,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Complex Executions,False
R0043_55032758,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Complex Executions,Campaign Execution,False
R0043_55031083,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,CRI Assessment Team 1,False
R0043_55039681,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Campaign Execution,False
R0043_55031083,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,CRI Assessment Team 2,False
R0043_55031083,R0043_55039683,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,CRI Assessment Team 3,False
R0043_55017366,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Third Party Engagement,Business Enablement,False
R0043_55039683,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 3,Campaign Execution,False
R0043_55031083,R0043_55039684,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,CRI Assessment Team 4,False
R0043_55039684,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 4,Campaign Execution,False
R0043_55031083,R0043_55032632,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,CRI Calcs Team - Jane,False
R0043_55032632,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,CRI Calcs Team - Jane,Campaign Execution,False
R0043_55031083,R0043_55021537,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,CRI Calcs Team - Kate,False
R0043_55021537,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,CRI Calcs Team - Kate,Campaign Execution,False
R0043_55031083,R0043_55041926,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,CRI Remediation,False
R0043_55041926,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,CRI Remediation,Campaign Execution,False
R0043_55031083,R0043_55029012,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,CRI Remediation Data,False
R0043_55029012,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,CRI Remediation Data,Campaign Execution,False
R0043_55031083,R0043_55034882,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW ASF Assessment,False
R0043_55034675,R0043_55034335,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Triage & Investigations,False
R0043_55034675,R0043_55017366,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Third Party Engagement,False
R0043_55031083,R0043_55039679,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW CRI Assessment,False
R0043_55029506,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,"Planning, Governance and Capability",Business Enablement,False
R0043_55034675,R0043_55032863,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,JBW Remediation File Collection & Liaiso,False
R0043_55035181,R0043_55031080,1.0,Wealth Remediation,Wealth Remediation,Competency,RSC Squad - 2,False
R0043_55032863,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation File Collection & Liaiso,Business Enablement,False
R0043_55034675,R0043_55009127,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,JBWere Remediation,False
R0043_55009127,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,JBWere Remediation,Business Enablement,False
R0043_55034675,R0043_55036250,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Logistics Support,False
R0043_55036250,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Logistics Support,Business Enablement,False
R0043_55034675,R0043_55034880,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Methodology & QA,False
R0043_55034880,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Methodology & QA,Business Enablement,False
R0043_55034675,R0043_55032860,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Operational Excellence,False
R0043_55032860,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Operational Excellence,Business Enablement,False
R0043_55034675,R0043_55029506,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,"Planning, Governance and Capability",False
R0043_55034675,R0043_55031288,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Quality Assurance Case Assessment,False
R0043_55031077,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 3,Business Enablement,False
R0043_55031288,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Quality Assurance Case Assessment,Business Enablement,False
R0043_55034675,R0043_55036124,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Remediation Logistics and Planning,False
R0043_55036124,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Remediation Logistics and Planning,Business Enablement,False
R0043_55034675,R0043_55039830,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Remediation Resolve,False
R0043_55039830,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Remediation Resolve,Business Enablement,False
R0043_55034675,R0043_55034325,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,Remediation Support Centre,False
R0043_55034325,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,Remediation Support Centre,Business Enablement,False
R0043_55034675,R0043_55039829,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,RSC Squad - 1,False
R0043_55039829,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 1,Business Enablement,False
R0043_55034675,R0043_55031080,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,RSC Squad - 2,False
R0043_55031080,R0043_55034675,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 2,Business Enablement,False
R0043_55034675,R0043_55031077,1.0,Wealth Remediation,Wealth Remediation,Business Enablement,RSC Squad - 3,False
R0043_55034882,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW ASF Assessment,Campaign Execution,False
R0043_55039679,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW CRI Assessment,Campaign Execution,False
R0043_55036209,R0043_55039684,1.0,Wealth Remediation,Wealth Remediation,Client Restoration,CRI Assessment Team 4,False
R0043_55031083,R0043_55034335,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Triage & Investigations,False
R0043_55031083,R0043_55039830,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Remediation Resolve,False
R0043_55039830,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Remediation Resolve,Campaign Execution,False
R0043_55031083,R0043_55034325,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Remediation Support Centre,False
R0043_55034325,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Remediation Support Centre,Campaign Execution,False
R0043_55031083,R0043_55039829,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,RSC Squad - 1,False
R0043_55039829,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 1,Campaign Execution,False
R0043_55031083,R0043_55031080,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,RSC Squad - 2,False
R0043_55031080,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 2,Campaign Execution,False
R0043_55031083,R0043_55031077,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,RSC Squad - 3,False
R0043_55031077,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 3,Campaign Execution,False
R0043_55031083,R0043_55017366,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Third Party Engagement,False
R0043_55017366,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Third Party Engagement,Campaign Execution,False
R0043_55034335,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Triage & Investigations,Campaign Execution,False
R0043_55031083,R0043_55036124,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Remediation Logistics and Planning,False
R0043_55031083,R0043_55031005,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Wealth Remediation Support Centre,False
R0043_55031005,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Wealth Remediation Support Centre,Campaign Execution,False
R0043_55036209,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,Client Restoration,Competency,False
R0043_55035181,R0043_55036209,1.0,Wealth Remediation,Wealth Remediation,Competency,Client Restoration,False
R0043_55036209,R0043_55032758,1.0,Wealth Remediation,Wealth Remediation,Client Restoration,Complex Executions,False
R0043_55032758,R0043_55036209,1.0,Wealth Remediation,Wealth Remediation,Complex Executions,Client Restoration,False
R0043_55036209,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Client Restoration,CRI Assessment Team 1,False
R0043_55039681,R0043_55036209,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Client Restoration,False
R0043_55036209,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,Client Restoration,CRI Assessment Team 2,False
R0043_55039682,R0043_55036209,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,Client Restoration,False
R0043_55036209,R0043_55039683,1.0,Wealth Remediation,Wealth Remediation,Client Restoration,CRI Assessment Team 3,False
R0043_55039683,R0043_55036209,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 3,Client Restoration,False
R0043_55036124,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Remediation Logistics and Planning,Campaign Execution,False
R0043_55031288,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Quality Assurance Case Assessment,Campaign Execution,False
R0043_55031083,R0043_55032862,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW CRI Remediation Methodology,False
R0043_55031083,R0043_55039686,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW Remediation Engagement,False
R0043_55031083,R0043_55032759,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW Remediation ASF,False
R0043_55032759,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation ASF,Campaign Execution,False
R0043_55031083,R0043_55037980,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW Remediation Assurance,False
R0043_55037980,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Assurance,Campaign Execution,False
R0043_55031083,R0043_55037979,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW Remediation Calculations,False
R0043_55037979,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Calculations,Campaign Execution,False
R0043_55031083,R0043_55027552,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW Remediation Case Construction,False
R0043_55027552,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Case Construction,Campaign Execution,False
R0043_55031083,R0043_55034879,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW Remediation Case Construction 2,False
R0043_55034879,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Case Construction 2,Campaign Execution,False
R0043_55031083,R0043_55032908,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW Remediation CRI,False
R0043_55032908,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation CRI,Campaign Execution,False
R0043_55039686,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Engagement,Campaign Execution,False
R0043_55031083,R0043_55031288,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Quality Assurance Case Assessment,False
R0043_55031083,R0043_55032863,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBW Remediation File Collection & Liaiso,False
R0043_55032863,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation File Collection & Liaiso,Campaign Execution,False
R0043_55031083,R0043_55009127,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,JBWere Remediation,False
R0043_55009127,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,JBWere Remediation,Campaign Execution,False
R0043_55031083,R0043_55036250,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Logistics Support,False
R0043_55036250,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Logistics Support,Campaign Execution,False
R0043_55031083,R0043_55034880,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Methodology & QA,False
R0043_55034880,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Methodology & QA,Campaign Execution,False
R0043_55031083,R0043_55032860,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,Operational Excellence,False
R0043_55032860,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,Operational Excellence,Campaign Execution,False
R0043_55031083,R0043_55029506,1.0,Wealth Remediation,Wealth Remediation,Campaign Execution,"Planning, Governance and Capability",False
R0043_55029506,R0043_55031083,1.0,Wealth Remediation,Wealth Remediation,"Planning, Governance and Capability",Campaign Execution,False
R0043_55039829,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 1,Competency,False
R0043_55039681,R0043_55029506,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,"Planning, Governance and Capability",False
R0043_55031080,R0043_55035181,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 2,Competency,False
R0043_55035181,R0043_55031077,1.0,Wealth Remediation,Wealth Remediation,Competency,RSC Squad - 3,False
R0043_55039682,R0043_55029012,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,CRI Remediation Data,False
R0043_55029012,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,CRI Remediation Data,CRI Assessment Team 2,False
R0043_55039682,R0043_55034882,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW ASF Assessment,False
R0043_55034882,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW ASF Assessment,CRI Assessment Team 2,False
R0043_55039682,R0043_55039679,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW CRI Assessment,False
R0043_55039679,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW CRI Assessment,CRI Assessment Team 2,False
R0043_55039682,R0043_55032862,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW CRI Remediation Methodology,False
R0043_55032862,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW CRI Remediation Methodology,CRI Assessment Team 2,False
R0043_55039682,R0043_55032759,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW Remediation ASF,False
R0043_55032759,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation ASF,CRI Assessment Team 2,False
R0043_55039682,R0043_55037980,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW Remediation Assurance,False
R0043_55037980,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Assurance,CRI Assessment Team 2,False
R0043_55039682,R0043_55037979,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW Remediation Calculations,False
R0043_55037979,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Calculations,CRI Assessment Team 2,False
R0043_55039682,R0043_55027552,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW Remediation Case Construction,False
R0043_55027552,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Case Construction,CRI Assessment Team 2,False
R0043_55039682,R0043_55034879,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW Remediation Case Construction 2,False
R0043_55034879,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Case Construction 2,CRI Assessment Team 2,False
R0043_55039682,R0043_55032908,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW Remediation CRI,False
R0043_55032908,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation CRI,CRI Assessment Team 2,False
R0043_55039682,R0043_55039686,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW Remediation Engagement,False
R0043_55039686,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Engagement,CRI Assessment Team 2,False
R0043_55039682,R0043_55032863,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBW Remediation File Collection & Liaiso,False
R0043_55032863,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation File Collection & Liaiso,CRI Assessment Team 2,False
R0043_55039682,R0043_55009127,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,JBWere Remediation,False
R0043_55009127,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,JBWere Remediation,CRI Assessment Team 2,False
R0043_55039682,R0043_55036250,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,Logistics Support,False
R0043_55041926,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,CRI Remediation,CRI Assessment Team 2,False
R0043_55039682,R0043_55041926,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,CRI Remediation,False
R0043_55021537,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,CRI Calcs Team - Kate,CRI Assessment Team 2,False
R0043_55039681,R0043_55031077,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,RSC Squad - 3,False
R0043_55039681,R0043_55031288,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Quality Assurance Case Assessment,False
R0043_55031288,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Quality Assurance Case Assessment,CRI Assessment Team 1,False
R0043_55039681,R0043_55036124,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Remediation Logistics and Planning,False
R0043_55036124,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Remediation Logistics and Planning,CRI Assessment Team 1,False
R0043_55039681,R0043_55039830,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Remediation Resolve,False
R0043_55039830,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Remediation Resolve,CRI Assessment Team 1,False
R0043_55039681,R0043_55034325,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Remediation Support Centre,False
R0043_55034325,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Remediation Support Centre,CRI Assessment Team 1,False
R0043_55039681,R0043_55039829,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,RSC Squad - 1,False
R0043_55039829,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 1,CRI Assessment Team 1,False
R0043_55039681,R0043_55031080,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,RSC Squad - 2,False
R0043_55031080,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 2,CRI Assessment Team 1,False
R0043_55031077,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,RSC Squad - 3,CRI Assessment Team 1,False
R0043_55039682,R0043_55021537,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,CRI Calcs Team - Kate,False
R0043_55039681,R0043_55017366,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Third Party Engagement,False
R0043_55017366,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Third Party Engagement,CRI Assessment Team 1,False
R0043_55039681,R0043_55034335,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Triage & Investigations,False
R0043_55034335,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Triage & Investigations,CRI Assessment Team 1,False
R0043_55039681,R0043_55031005,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 1,Wealth Remediation Support Centre,False
R0043_55031005,R0043_55039681,1.0,Wealth Remediation,Wealth Remediation,Wealth Remediation Support Centre,CRI Assessment Team 1,False
R0043_55039682,R0043_55039683,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,CRI Assessment Team 3,False
R0043_55039683,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 3,CRI Assessment Team 2,False
R0043_55039682,R0043_55039684,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,CRI Assessment Team 4,False
R0043_55039684,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 4,CRI Assessment Team 2,False
R0043_55039682,R0043_55032632,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,CRI Calcs Team - Jane,False
R0043_55032632,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,CRI Calcs Team - Jane,CRI Assessment Team 2,False
R0043_55036250,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,Logistics Support,CRI Assessment Team 2,False
R0043_55039682,R0043_55034880,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 2,Methodology & QA,False
R0043_55034880,R0043_55039682,1.0,Wealth Remediation,Wealth Remediation,Methodology & QA,CRI Assessment Team 2,False
R0043_55037980,R0043_55039683,1.0,Wealth Remediation,Wealth Remediation,JBW Remediation Assurance,CRI Assessment Team 3,False
R0043_55041926,R0043_55039683,1.0,Wealth Remediation,Wealth Remediation,CRI Remediation,CRI Assessment Team 3,False
R0043_55039683,R0043_55029012,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 3,CRI Remediation Data,False
R0043_55029012,R0043_55039683,1.0,Wealth Remediation,Wealth Remediation,CRI Remediation Data,CRI Assessment Team 3,False
R0043_55039683,R0043_55034882,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 3,JBW ASF Assessment,False
R0043_55034882,R0043_55039683,1.0,Wealth Remediation,Wealth Remediation,JBW ASF Assessment,CRI Assessment Team 3,False
R0043_55039683,R0043_55039679,1.0,Wealth Remediation,Wealth Remediation,CRI Assessment Team 3,JBW CRI Assessment,False
